MRR,Date,XcoordGPS,YcoordGPS,ColMethod,variable,NumMoz,relSite
3,2014-09-08T00:00:00Z,-4.469409,11.234852,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.470068,11.233545,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.47057,11.233915,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.47072,11.233632,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.471386,11.233184,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.471116,11.231977,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.469984,11.230968,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.471392,11.231332,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.47243,11.232581,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.472912,11.232764,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.47331,11.232743,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.473011,11.232982,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.473378,11.230884,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.472605,11.230098,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.472846,11.23381,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.4731,11.233695,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.473452,11.233761,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.473408,11.233975,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.473075,11.233937,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.47266,11.23385,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.472588,11.233627,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.472472,11.233753,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.47203,11.233836,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.472673,11.233934,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.474028,11.234112,Pot ,Marked A Ang male,0,A
3,2014-09-08T00:00:00Z,-4.475207,11.234151,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.472759,11.234547,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.472698,11.234981,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.47293,11.235514,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.472831,11.236372,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.472,11.235561,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.471098,11.234161,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.469409,11.234852,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.470068,11.233545,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.47057,11.233915,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.47072,11.233632,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.471386,11.233184,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.471116,11.231977,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.469984,11.230968,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.471392,11.231332,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.47243,11.232581,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.472912,11.232764,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.47331,11.232743,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.473011,11.232982,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.473378,11.230884,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.472605,11.230098,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.472846,11.23381,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.4731,11.233695,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.473452,11.233761,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.473408,11.233975,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.473075,11.233937,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.47266,11.23385,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.472588,11.233627,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.472472,11.233753,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.47203,11.233836,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.472673,11.233934,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.474028,11.234112,Pot ,Marked A Ang male,0,A
3,2014-09-09T00:00:00Z,-4.475207,11.234151,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.472759,11.234547,Pot ,Marked A Ang male,1,A
3,2014-09-10T00:00:00Z,-4.472698,11.234981,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.47293,11.235514,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.472831,11.236372,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.472,11.235561,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.471098,11.234161,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.469409,11.234852,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.470068,11.233545,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.47057,11.233915,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.47072,11.233632,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.471386,11.233184,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.471116,11.231977,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.469984,11.230968,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.471392,11.231332,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.47243,11.232581,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.472912,11.232764,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.47331,11.232743,Pot ,Marked A Ang male,1,A
3,2014-09-10T00:00:00Z,-4.473011,11.232982,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.473378,11.230884,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.472605,11.230098,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.472846,11.23381,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.4731,11.233695,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.473452,11.233761,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.473408,11.233975,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.473075,11.233937,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.47266,11.23385,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.472588,11.233627,Pot ,Marked A Ang male,1,A
3,2014-09-10T00:00:00Z,-4.472472,11.233753,Pot ,Marked A Ang male,1,A
3,2014-09-10T00:00:00Z,-4.47203,11.233836,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.472673,11.233934,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.474028,11.234112,Pot ,Marked A Ang male,0,A
3,2014-09-10T00:00:00Z,-4.475207,11.234151,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.472759,11.234547,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.472698,11.234981,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.47293,11.235514,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.472831,11.236372,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.472,11.235561,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.471098,11.234161,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.469409,11.234852,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.470068,11.233545,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.47057,11.233915,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.47072,11.233632,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.471386,11.233184,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.471116,11.231977,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.469984,11.230968,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.471392,11.231332,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.47243,11.232581,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.472912,11.232764,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.47331,11.232743,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.473011,11.232982,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.473378,11.230884,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.472605,11.230098,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.472846,11.23381,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.4731,11.233695,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.473452,11.233761,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.473408,11.233975,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.473075,11.233937,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.47266,11.23385,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.472588,11.233627,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.472472,11.233753,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.47203,11.233836,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.472673,11.233934,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.474028,11.234112,Pot ,Marked A Ang male,0,A
3,2014-09-11T00:00:00Z,-4.475207,11.234151,Pot ,Marked A Ang male,0,A
1,2013-10-10T00:00:00Z,-4.472759,11.234547,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.472698,11.234981,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.47293,11.235514,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.472831,11.236372,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.472,11.235561,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.471098,11.234161,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.469409,11.234852,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.470068,11.233545,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.47057,11.233915,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.47072,11.233632,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.471386,11.233184,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.471116,11.231977,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.469984,11.230968,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.471392,11.231332,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.47243,11.232581,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.472912,11.232764,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.47331,11.232743,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.473011,11.232982,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.473378,11.230884,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.472605,11.230098,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.472846,11.23381,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.4731,11.233695,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.473452,11.233761,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.473408,11.233975,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.473075,11.233937,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.47266,11.23385,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.472588,11.233627,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.472472,11.233753,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.47203,11.233836,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.472673,11.233934,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.474028,11.234112,Pot ,Marked B Ang male,0,B
1,2013-10-10T00:00:00Z,-4.475207,11.234151,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.472759,11.234547,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.472698,11.234981,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.47293,11.235514,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.472831,11.236372,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.472,11.235561,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.471098,11.234161,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.469409,11.234852,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.470068,11.233545,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.47057,11.233915,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.47072,11.233632,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.471386,11.233184,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.471116,11.231977,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.469984,11.230968,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.471392,11.231332,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.47243,11.232581,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.472912,11.232764,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.47331,11.232743,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.473011,11.232982,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.473378,11.230884,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.472605,11.230098,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.472846,11.23381,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.4731,11.233695,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.473452,11.233761,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.473408,11.233975,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.473075,11.233937,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.47266,11.23385,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.472588,11.233627,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.472472,11.233753,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.47203,11.233836,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.472673,11.233934,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.474028,11.234112,Pot ,Marked B Ang male,0,B
1,2013-10-11T00:00:00Z,-4.475207,11.234151,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.472759,11.234547,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.472698,11.234981,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.47293,11.235514,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.472831,11.236372,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.472,11.235561,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.471098,11.234161,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.469409,11.234852,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.470068,11.233545,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.47057,11.233915,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.47072,11.233632,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.471386,11.233184,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.471116,11.231977,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.469984,11.230968,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.471392,11.231332,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.47243,11.232581,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.472912,11.232764,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.47331,11.232743,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.473011,11.232982,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.473378,11.230884,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.472605,11.230098,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.472846,11.23381,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.4731,11.233695,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.473452,11.233761,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.473408,11.233975,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.473075,11.233937,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.47266,11.23385,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.472588,11.233627,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.472472,11.233753,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.47203,11.233836,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.472673,11.233934,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.474028,11.234112,Pot ,Marked B Ang male,0,B
1,2013-10-12T00:00:00Z,-4.475207,11.234151,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.472759,11.234547,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.472698,11.234981,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.47293,11.235514,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.472831,11.236372,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.472,11.235561,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.471098,11.234161,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.469409,11.234852,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.470068,11.233545,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.47057,11.233915,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.47072,11.233632,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.471386,11.233184,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.471116,11.231977,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.469984,11.230968,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.471392,11.231332,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.47243,11.232581,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.472912,11.232764,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.47331,11.232743,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.473011,11.232982,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.473378,11.230884,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.472605,11.230098,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.472846,11.23381,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.4731,11.233695,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.473452,11.233761,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.473408,11.233975,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.473075,11.233937,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.47266,11.23385,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.472588,11.233627,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.472472,11.233753,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.47203,11.233836,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.472673,11.233934,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.474028,11.234112,Pot ,Marked B Ang male,0,B
1,2013-10-13T00:00:00Z,-4.475207,11.234151,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.472759,11.234547,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.472698,11.234981,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.47293,11.235514,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.472831,11.236372,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.472,11.235561,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.471098,11.234161,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.469409,11.234852,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.470068,11.233545,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.47057,11.233915,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.47072,11.233632,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.471386,11.233184,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.471116,11.231977,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.469984,11.230968,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.471392,11.231332,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.47243,11.232581,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.472912,11.232764,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.47331,11.232743,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.473011,11.232982,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.473378,11.230884,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.472605,11.230098,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.472846,11.23381,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.4731,11.233695,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.473452,11.233761,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.473408,11.233975,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.473075,11.233937,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.47266,11.23385,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.472588,11.233627,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.472472,11.233753,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.47203,11.233836,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.472673,11.233934,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.474028,11.234112,Pot ,Marked B Ang male,0,B
1,2013-10-14T00:00:00Z,-4.475207,11.234151,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.472759,11.234547,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.472698,11.234981,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.47293,11.235514,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.472831,11.236372,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.472,11.235561,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.471098,11.234161,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.469409,11.234852,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.470068,11.233545,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.47057,11.233915,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.47072,11.233632,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.471386,11.233184,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.471116,11.231977,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.469984,11.230968,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.471392,11.231332,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.47243,11.232581,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.472912,11.232764,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.47331,11.232743,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.473011,11.232982,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.473378,11.230884,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.472605,11.230098,Pot ,Marked B Ang male,0,B
2,2014-05-08T00:00:00Z,-4.472846,11.23381,Pot ,Marked B Ang male,0,B
